"i1","j1","fq","pval","fdr","bon","ibp","jbp","rawc"
117,154,0.043888084423954,0.700478132526992,1,1,231385000,231570000,20.321447
28,74,0.0386929021572075,0.700536026847764,1,1,230940000,231170000,16.09322
129,163,0.04684754560188,0.70056546416394,1,1,231445000,231615000,22.948488
136,162,0.0585469871216565,0.700567584123152,1,1,231480000,231610000,35.4783
82,164,0.041608566100635,0.700592453438145,1,1,231210000,231620000,18.613998
48,126,0.0403816769612338,0.700877190349105,1,1,231040000,231430000,17.501139
45,114,0.038187782405604,0.700897583227591,1,1,231025000,231370000,15.770169
33,91,0.0374275897261182,0.700916339503503,1,1,230965000,231255000,15.264787
102,169,0.0377782550206131,0.700938928295139,1,1,231310000,231645000,15.497184
38,75,0.0438666731581404,0.700944148635172,1,1,230990000,231175000,20.314066
25,76,0.0377498508085266,0.7010080586527,1,1,230925000,231180000,15.47335
34,94,0.0375220372309345,0.701047962926108,1,1,230970000,231270000,15.317344
30,78,0.038127891136411,0.701104233490048,1,1,230950000,231190000,15.7243185
111,169,0.0374210302049553,0.701141891299862,1,1,231355000,231645000,15.256863
82,144,0.0376537225497724,0.701348162934957,1,1,231210000,231520000,15.40404
166,169,0.998457769546818,0.701372668138151,1,1,231630000,231645000,160.38013
79,155,0.0399333111358883,0.701518894438179,1,1,231195000,231575000,17.042093
49,79,0.0518317549120383,0.701524956566039,1,1,231045000,231195000,28.09455
68,97,0.0533484746611647,0.701539475689781,1,1,231140000,231285000,29.729742
85,119,0.0467921385805556,0.701663378470104,1,1,231225000,231395000,22.896324
76,90,0.118083729773152,0.701804581322608,1,1,231180000,231250000,53.80617
89,121,0.0490899855584538,0.701887595351672,1,1,231245000,231405000,25.34017
80,163,0.0419134640888138,0.701997185430716,1,1,231200000,231615000,18.850508
95,169,0.0394654577679049,0.70205902498762,1,1,231275000,231645000,16.651577
43,111,0.0380412097857515,0.702111782072708,1,1,231015000,231355000,15.682833
106,156,0.0378196612278151,0.702286542843334,1,1,231330000,231580000,15.523477
58,148,0.0436361212498847,0.702408518997802,1,1,231090000,231540000,20.126125
57,165,0.0486147888178243,0.702576852029635,1,1,231085000,231625000,24.838346
33,81,0.0380486991487529,0.702589634869722,1,1,230965000,231205000,15.693939
87,119,0.0490458166960031,0.702759944942947,1,1,231235000,231395000,25.326458
20,89,0.0381426751708447,0.702776565002869,1,1,230900000,231245000,15.730492
30,82,0.0373709387500417,0.702801064426704,1,1,230950000,231210000,15.212884
88,141,0.0372070707305551,0.702871955015927,1,1,231240000,231505000,15.145309
47,82,0.0455627224940376,0.702913590709561,1,1,231035000,231210000,21.700798
132,175,0.0397013426652563,0.703024912236523,1,1,231460000,231675000,16.865736
79,150,0.0386897616028851,0.703087552390844,1,1,231195000,231550000,16.089863
41,82,0.0408545263797157,0.70322750888228,1,1,231005000,231210000,17.929178
26,66,0.0415655208254375,0.703269964019118,1,1,230930000,231130000,18.572115
34,91,0.037400763589988,0.703390745236851,1,1,230970000,231255000,15.234691
129,169,0.041552358359118,0.703559690671822,1,1,231445000,231645000,18.568754
11,57,0.0385286804132479,0.703621935867924,1,1,230855000,231085000,15.981763
110,143,0.0477939076561343,0.703657336864549,1,1,231350000,231515000,23.970339
46,79,0.0477864597551189,0.703793247405913,1,1,231030000,231195000,23.954056
124,160,0.0446125077670614,0.703814020682073,1,1,231420000,231600000,20.874607
37,82,0.0387193906705242,0.703840325665934,1,1,230985000,231210000,16.119753
18,71,0.0371552558690785,0.703962013697466,1,1,230890000,231155000,15.124723
96,114,0.0856781898118955,0.704029566348414,1,1,231280000,231370000,45.821484
75,173,0.0460004769552125,0.704061532749289,1,1,231175000,231665000,22.109629
83,112,0.0532404729709755,0.704189557307917,1,1,231215000,231360000,29.592346
117,159,0.0402230990920776,0.704235441513591,1,1,231385000,231595000,17.351063
146,165,0.080456195302776,0.704269119574166,1,1,231530000,231625000,44.04843
76,117,0.0408068359011772,0.704331213792676,1,1,231180000,231385000,17.901596
4,36,0.0489591546239057,0.704420324878643,1,1,230820000,230980000,25.200165
11,71,0.0374138507056542,0.704499189719387,1,1,230855000,231155000,15.243279
94,161,0.03768101223879,0.704519018777114,1,1,231270000,231605000,15.41948
37,111,0.0394064138174806,0.704534658573686,1,1,230985000,231355000,16.61
132,170,0.0430907768168637,0.70457797158261,1,1,231460000,231650000,19.755106
25,79,0.0371539914402776,0.704583208776964,1,1,230925000,231195000,15.123777
38,90,0.0372728186702196,0.704621589640173,1,1,230990000,231250000,15.182821
94,175,0.041185539171189,0.704710073013935,1,1,231270000,231675000,18.244408
92,124,0.048929620654686,0.70497220879652,1,1,231260000,231420000,25.194403
121,166,0.0386487570327512,0.705017733272521,1,1,231405000,231630000,16.06511
85,147,0.0375459500065596,0.705043456376319,1,1,231225000,231535000,15.330412
108,139,0.0500742527630022,0.705085132049967,1,1,231340000,231495000,26.417475
65,111,0.0384336625849862,0.705272068441044,1,1,231125000,231355000,15.899307
105,149,0.0389868554869554,0.705288610358367,1,1,231325000,231545000,16.287722
53,84,0.0500508309425959,0.705508205396215,1,1,231065000,231220000,26.373293
74,107,0.0476872215214602,0.70557931209775,1,1,231170000,231335000,23.83803
40,78,0.0430391785856105,0.705603635887836,1,1,231000000,231190000,19.716562
49,143,0.0451111564882632,0.705627422549494,1,1,231045000,231515000,21.262804
97,169,0.0390634669085268,0.705730646359146,1,1,231285000,231645000,16.327833
43,117,0.0393771263012548,0.705774106218884,1,1,231015000,231385000,16.601095
29,68,0.0424549581100496,0.705793342964136,1,1,230945000,231140000,19.295528
73,102,0.0531681059372433,0.705827391645898,1,1,231165000,231310000,29.482489
107,152,0.0385995996769719,0.705827541371963,1,1,231335000,231560000,16.035395
4,51,0.0380314240738606,0.706072783583919,1,1,230820000,231055000,15.679858
103,149,0.0383845149373301,0.706074606854481,1,1,231315000,231545000,15.875865
141,161,0.0758459277624134,0.70623998371957,1,1,231505000,231605000,42.74521
88,169,0.0411533866783428,0.706357318287119,1,1,231240000,231645000,18.21274
84,127,0.039541453717883,0.706473174093224,1,1,231220000,231435000,16.738901
12,79,0.0376242084404632,0.706569304925999,1,1,230860000,231195000,15.370202
124,175,0.0374380744077062,0.706570592495856,1,1,231420000,231675000,15.268112
43,90,0.0379954908823798,0.706690015978487,1,1,231015000,231250000,15.6540575
63,91,0.0546376465036424,0.706743427036073,1,1,231115000,231255000,31.898104
15,65,0.0375595411856842,0.706744459020921,1,1,230875000,231125000,15.338233
144,170,0.0582945751394244,0.7068740743804,1,1,231520000,231650000,35.250275
122,163,0.040687259982285,0.706971058374654,1,1,231410000,231615000,17.797152
5,38,0.047605286257055,0.706985828165353,1,1,230825000,230990000,23.775845
18,93,0.0396728843954162,0.707041826225973,1,1,230890000,231265000,16.84107
159,172,0.13062980366078,0.707153588783856,1,1,231595000,231660000,56.09637
101,152,0.0373984633880236,0.707159169123686,1,1,231305000,231560000,15.23152
71,146,0.0396682412593172,0.70727233520467,1,1,231155000,231530000,16.837494
42,83,0.0406651516540166,0.707428534501212,1,1,231010000,231215000,17.768642
14,84,0.0384557012821594,0.707513804062862,1,1,230870000,231220000,15.908893
35,96,0.0374364688830749,0.707559406949904,1,1,230975000,231280000,15.267457
30,71,0.0406558400542861,0.707621056826397,1,1,230950000,231155000,17.760199
120,173,0.0369667570792985,0.707634450088656,1,1,231400000,231665000,14.98965
8,40,0.0487602182356954,0.707995618551285,1,1,230840000,231000000,25.028074
108,146,0.0429033875779152,0.708096098950837,1,1,231340000,231530000,19.601093
85,162,0.040040988893594,0.708101459402921,1,1,231225000,231610000,17.20064
9,61,0.0370605494316844,0.708150975261523,1,1,230845000,231105000,15.051137
31,87,0.0373434826130928,0.708313194780087,1,1,230955000,231235000,15.206912
10,73,0.037504911953044,0.708470813320273,1,1,230850000,231165000,15.310052
136,157,0.0717534637511875,0.708517364640229,1,1,231480000,231585000,41.57641
109,176,0.0375647735561088,0.708668649316305,1,1,231345000,231680000,15.343106
61,86,0.0602651237099518,0.708747671983245,1,1,231105000,231230000,36.76786
104,170,0.0376052498626595,0.708897236942259,1,1,231320000,231650000,15.358133
3,37,0.046370522058757,0.708953930913538,1,1,230815000,230985000,22.482985
8,61,0.036890902991342,0.709005589580231,1,1,230840000,231105000,14.924145
21,73,0.0370017247465887,0.709049571396032,1,1,230905000,231165000,15.024037
95,153,0.0371790421089502,0.709124107190806,1,1,231275000,231565000,15.13604
92,145,0.0368801282517624,0.709189726761038,1,1,231260000,231525000,14.912594
100,152,0.0369831656215567,0.709310955928512,1,1,231300000,231560000,15.010229
51,122,0.038532080445494,0.709394286184389,1,1,231055000,231410000,15.984437
59,84,0.06022879911708,0.709616368616079,1,1,231095000,231220000,36.75809
91,151,0.0372405654835584,0.709630966934865,1,1,231255000,231555000,15.160239
109,158,0.0375322917737721,0.709762206717257,1,1,231345000,231590000,15.324725
79,106,0.056279863439872,0.709853745511748,1,1,231195000,231330000,33.805035
51,85,0.0463148781576295,0.709862740903316,1,1,231055000,231225000,22.402096
90,166,0.0397571617346899,0.70990190286952,1,1,231250000,231630000,16.914442
115,143,0.0544735198945937,0.709949484712889,1,1,231375000,231515000,31.637537
115,155,0.0412279396379968,0.710073841361903,1,1,231375000,231575000,18.267515
30,66,0.0441800462588049,0.71009698373159,1,1,230950000,231130000,20.532816
24,79,0.0371111419471877,0.710106541702566,1,1,230920000,231195000,15.077982
47,79,0.0486211880960729,0.710310326349633,1,1,231035000,231195000,24.845142
10,37,0.056253608225482,0.71035987648642,1,1,230850000,230985000,33.770924
37,106,0.0379519691509399,0.710380395976281,1,1,230985000,231330000,15.617923
25,78,0.0368057475478909,0.710473115553742,1,1,230925000,231190000,14.844782
23,87,0.0374062189232049,0.710510886326498,1,1,230915000,231235000,15.241157
87,115,0.0544332385997989,0.710671874106758,1,1,231235000,231375000,31.556465
100,107,0.337381485789404,0.710693295060858,1,1,231300000,231335000,83.30157
66,94,0.0544316671180725,0.710701237416652,1,1,231130000,231270000,31.555218
72,111,0.0422158114985747,0.710880174157762,1,1,231160000,231355000,19.098545
83,120,0.0433439096380628,0.711052171169048,1,1,231215000,231400000,19.93197
72,147,0.0395875230620104,0.711053277317173,1,1,231160000,231535000,16.778732
26,92,0.0375476721282631,0.711076541937874,1,1,230930000,231260000,15.333732
19,26,0.337353721199823,0.711241555643284,1,1,230895000,230930000,83.28499
4,72,0.0377950006980297,0.711278075084291,1,1,230820000,231160000,15.507466
103,154,0.0370986025270601,0.711284191108754,1,1,231315000,231570000,15.0656185
67,116,0.0374262185996713,0.711375494169114,1,1,231135000,231380000,15.262601
98,164,0.037538376866823,0.711425288620439,1,1,231290000,231620000,15.328927
71,153,0.0413919664458272,0.711433530615161,1,1,231155000,231565000,18.41068
18,84,0.037537744218117,0.711448152510831,1,1,230890000,231220000,15.328523
114,143,0.0528923156096088,0.711489723149717,1,1,231370000,231515000,29.09863
114,166,0.0368195644983255,0.711527307878202,1,1,231370000,231630000,14.860308
55,150,0.0452666726385691,0.711672543162532,1,1,231075000,231550000,21.386091
75,104,0.0528820590830342,0.7116760183377,1,1,231175000,231320000,29.086527
22,72,0.0371974306266143,0.711789546364703,1,1,230910000,231160000,15.144231
74,106,0.0485222507248608,0.711848561581945,1,1,231170000,231330000,24.705172
34,92,0.0370872599307296,0.711857014858719,1,1,230970000,231260000,15.059447
63,74,0.165777287754657,0.711931176468396,1,1,231115000,231170000,63.380554
14,37,0.0651101099449799,0.711973005578112,1,1,230870000,230985000,39.238182
46,102,0.0372064428791226,0.711975507772545,1,1,231030000,231310000,15.145108
22,90,0.0377745749672739,0.712021988388547,1,1,230910000,231250000,15.496857
30,85,0.0370337778656498,0.712136788058363,1,1,230950000,231225000,15.035137
113,155,0.0398693634548422,0.712288342680322,1,1,231365000,231575000,16.997362
128,170,0.0398679509547138,0.712315074078374,1,1,231440000,231650000,16.983473
63,80,0.0916377800392655,0.712331104316234,1,1,231115000,231200000,47.16684
44,89,0.038167708114171,0.712352024179879,1,1,231020000,231245000,15.747811
10,56,0.0379731229230246,0.712353466425277,1,1,230850000,231080000,15.6416445
79,108,0.052842570619712,0.712381073972217,1,1,231195000,231340000,29.022032
9,57,0.0374091642806052,0.712412671910014,1,1,230845000,231085000,15.241741
2,34,0.0484845924460299,0.712429602622565,1,1,230810000,230970000,24.675776
80,117,0.0432578177043672,0.712453148737695,1,1,231200000,231385000,19.858124
113,153,0.0410952153341522,0.712511948874926,1,1,231365000,231565000,18.149137
124,169,0.0381488399099157,0.712620235672129,1,1,231420000,231645000,15.733475
10,68,0.0370602309511342,0.712683190172951,1,1,230850000,231140000,15.05061
143,174,0.0496120700157564,0.712685782246899,1,1,231515000,231670000,25.963793
14,83,0.0378901316964505,0.712755844804399,1,1,230870000,231215000,15.575501
78,102,0.0623472309625014,0.712769042501774,1,1,231190000,231310000,37.980877
94,122,0.0543040380787114,0.712836703617664,1,1,231270000,231410000,31.311634
109,166,0.0370959990672701,0.712870966241913,1,1,231345000,231630000,15.061816
131,165,0.0461072165885416,0.71291323650981,1,1,231455000,231625000,22.210546
21,89,0.0377465196389294,0.712996209099326,1,1,230905000,231245000,15.467902
97,167,0.038315657504837,0.713002328749066,1,1,231285000,231635000,15.8376255
14,138,0.0520044003233707,0.713031220011067,1,1,230870000,231490000,28.217371
22,50,0.0542907811432876,0.713045884719126,1,1,230910000,231050000,31.270931
48,97,0.0373045646358542,0.713090128459872,1,1,231040000,231285000,15.192942
94,121,0.0561008160966845,0.713171196923304,1,1,231270000,231405000,33.612854
142,169,0.0560990343053018,0.713198926577318,1,1,231510000,231645000,33.60586
25,71,0.0379085535499145,0.713264411694833,1,1,230925000,231155000,15.581255
50,81,0.0495718876736299,0.713296422476066,1,1,231050000,231205000,25.937138
11,85,0.0391925970384814,0.713307753664228,1,1,230855000,231225000,16.415808
83,156,0.0388852911660338,0.71335234117148,1,1,231215000,231580000,16.221855
101,149,0.0373177635922446,0.71358473570895,1,1,231305000,231545000,15.196604
28,75,0.0375571063167888,0.713585274050909,1,1,230940000,231175000,15.33775
15,67,0.0366594059456094,0.713603939934334,1,1,230875000,231135000,14.740659
22,57,0.0448333566339135,0.71361004257235,1,1,230910000,231085000,21.051851
113,154,0.0403566812662506,0.713701800420318,1,1,231365000,231570000,17.48249
39,91,0.0366457151238285,0.713776714832531,1,1,230995000,231255000,14.724225
47,81,0.046045839834515,0.713797748179607,1,1,231035000,231205000,22.168669
8,55,0.0375406728072429,0.713822692190258,1,1,230840000,231075000,15.329375
119,122,0.998445610836729,0.713841729841866,1,1,231395000,231410000,160.25897
42,87,0.0380522739965862,0.713982532216012,1,1,231010000,231235000,15.698213
24,67,0.0391603602461102,0.714023879247204,1,1,230920000,231135000,16.398123
62,146,0.041866382966338,0.714039681617121,1,1,231110000,231530000,18.812395
123,152,0.0527390104101295,0.714118960551017,1,1,231415000,231560000,28.92518
64,150,0.0424007339892593,0.714162662044805,1,1,231120000,231550000,19.248005
7,35,0.0542193005905436,0.71417416340552,1,1,230835000,230975000,31.151587
48,131,0.0416626842312312,0.714180336742022,1,1,231040000,231455000,18.65895
95,158,0.0373093991279771,0.714345868716234,1,1,231275000,231590000,15.195337
88,120,0.0483459330704261,0.71439626368546,1,1,231240000,231400000,24.55243
125,164,0.0420265357241309,0.714446605945303,1,1,231425000,231620000,18.923779
26,65,0.0420252514346283,0.714468830874979,1,1,230930000,231125000,18.918278
9,60,0.0368228687678521,0.714510144983735,1,1,230845000,231100000,14.867474
44,87,0.0391327293251141,0.714521555359698,1,1,231020000,231235000,16.37651
118,159,0.0403022105196524,0.714733343116519,1,1,231390000,231595000,17.444258
91,157,0.0374484845720386,0.714778755683413,1,1,231255000,231585000,15.272491
2,38,0.0438013033158246,0.714796658150936,1,1,230810000,230990000,20.249147
75,107,0.0483095669092431,0.714905331287957,1,1,231175000,231335000,24.536512
130,176,0.0377820837898071,0.714939120129542,1,1,231450000,231680000,15.499829
69,122,0.0365205570731584,0.714951465506315,1,1,231145000,231410000,14.655064
32,73,0.0402897269077643,0.714960869500829,1,1,230960000,231165000,17.425934
106,161,0.0369219343525908,0.714968093526944,1,1,231330000,231605000,14.951584
75,117,0.0397359285096207,0.714999014448456,1,1,231175000,231385000,16.891031
68,102,0.0459539058609999,0.715033000816107,1,1,231140000,231310000,22.072727
33,89,0.0370820974552515,0.715041813256601,1,1,230965000,231245000,15.05719
142,170,0.0541575633892874,0.715131459278546,1,1,231510000,231650000,31.062765
39,87,0.0371791248287354,0.715248363284854,1,1,230995000,231235000,15.136726
133,167,0.0459187137834117,0.715476445155787,1,1,231465000,231635000,22.03088
4,32,0.054131177223558,0.715525915069874,1,1,230820000,230960000,31.022753
111,152,0.0402591599418926,0.715535474594458,1,1,231355000,231560000,17.39381
55,80,0.0599578867963122,0.715564233929434,1,1,231075000,231200000,36.57931
67,157,0.0433956956488892,0.715569934049486,1,1,231135000,231585000,19.961718
40,74,0.0459041678497504,0.715657097882613,1,1,231000000,231170000,22.029177
109,145,0.0437168525964902,0.715788802787353,1,1,231345000,231525000,20.187443
16,69,0.0364619315347763,0.715841786882803,1,1,230880000,231145000,14.617637
38,80,0.0396918481955456,0.715859279440315,1,1,230990000,231200000,16.858202
42,77,0.0446411227759371,0.715880479617577,1,1,231010000,231185000,20.897764
43,76,0.0469821941511741,0.7159683033439,1,1,231015000,231180000,23.122545
91,168,0.0398514626529532,0.716031884504711,1,1,231255000,231640000,16.969915
110,149,0.0419368402358962,0.716034215680893,1,1,231350000,231545000,18.868574
24,75,0.0366792323307845,0.71607589730238,1,1,230920000,231175000,14.761024
44,97,0.0364369659978759,0.716197525430292,1,1,231020000,231285000,14.597049
64,107,0.0390384596640632,0.716211975365303,1,1,231120000,231335000,16.30824
90,118,0.0540833082908864,0.716218681301548,1,1,231250000,231390000,30.931452
77,110,0.0469595315156748,0.716240914604193,1,1,231185000,231350000,23.090576
43,84,0.0402204083399352,0.716251980758538,1,1,231015000,231220000,17.344187
125,177,0.0364318761806157,0.716286950773043,1,1,231425000,231685000,14.591438
72,121,0.037052293796801,0.71635994100953,1,1,231160000,231405000,15.047291
44,77,0.0469415510586622,0.716476650911404,1,1,231020000,231185000,23.048464
114,151,0.0429957421854165,0.716532520601241,1,1,231370000,231555000,19.686382
97,152,0.0368540239136056,0.716555081569897,1,1,231285000,231560000,14.891829
22,78,0.0370159700018052,0.71657665201704,1,1,230910000,231190000,15.030729
12,70,0.0369212193137994,0.716602929912182,1,1,230860000,231150000,14.947538
135,166,0.0493347693232422,0.716659266157669,1,1,231475000,231630000,25.659264
73,168,0.045171360180927,0.716714655848632,1,1,231165000,231640000,21.310982
114,158,0.0383200857864948,0.716825693354549,1,1,231370000,231590000,15.8396845
107,168,0.037102990036577,0.71684638097723,1,1,231335000,231640000,15.069437
89,120,0.0493185068999988,0.716871457743094,1,1,231245000,231400000,25.631336
75,142,0.0373295484846687,0.716876470477244,1,1,231175000,231510000,15.198894
78,110,0.0481428708397562,0.717095004938323,1,1,231190000,231350000,24.376444
7,36,0.0525379195431216,0.717140850886987,1,1,230835000,230980000,28.727146
31,74,0.0389798355815198,0.717228989227397,1,1,230955000,231170000,16.28661
11,61,0.0367223378655182,0.717233169923358,1,1,230855000,231105000,14.795535
60,120,0.036947903717122,0.71723566371933,1,1,231100000,231400000,14.978508
131,163,0.0481308128861306,0.717240265198479,1,1,231455000,231615000,24.360676
10,39,0.0525310229487907,0.71724376920762,1,1,230850000,230995000,28.702705
80,110,0.0509924786263013,0.717293117186786,1,1,231200000,231350000,27.21299
16,65,0.0369755864530966,0.717302631850723,1,1,230880000,231125000,15.002214
28,67,0.0418550462647925,0.717393685174499,1,1,230940000,231135000,18.81085
132,166,0.0457522023838309,0.717560818430804,1,1,231460000,231630000,21.866455
110,162,0.0363145751534166,0.717604428815075,1,1,231350000,231610000,14.544825
20,59,0.0418369870535892,0.717669488518682,1,1,230900000,231095000,18.796623
79,112,0.0468297901449868,0.717769908194536,1,1,231195000,231360000,22.928604
8,56,0.0369459162622854,0.717914341579155,1,1,230840000,231080000,14.976798
31,82,0.0364965672358025,0.717964882056168,1,1,230955000,231210000,14.632914
39,89,0.0366541491671217,0.717971967133881,1,1,230995000,231245000,14.728904
91,173,0.0412514042697214,0.718037456189147,1,1,231255000,231665000,18.29646
101,161,0.0369137453099175,0.718047650186222,1,1,231305000,231605000,14.942145
98,149,0.0364776986002784,0.718152672622601,1,1,231290000,231545000,14.624657
40,86,0.0375338107416325,0.718161288648956,1,1,231000000,231230000,15.328009
34,84,0.0366364265089051,0.718166125802665,1,1,230970000,231220000,14.717602
120,158,0.0422351761955907,0.718213085030535,1,1,231400000,231590000,19.119331
49,84,0.0444263061660768,0.718339744565901,1,1,231045000,231220000,20.74149
72,109,0.0428679400458148,0.718372085901415,1,1,231160000,231345000,19.572151
115,159,0.0382239575526191,0.718401659597808,1,1,231375000,231595000,15.79186
8,54,0.0375059041389384,0.718525011400469,1,1,230840000,231070000,15.310681
131,176,0.0377195890212902,0.718567178809931,1,1,231455000,231680000,15.441178
114,146,0.0480223256885258,0.718576239309055,1,1,231370000,231530000,24.253489
123,160,0.0428503603760965,0.718620805355723,1,1,231415000,231600000,19.564255
77,111,0.0456605354307131,0.718649752923061,1,1,231185000,231355000,21.785685
144,168,0.0620631344213234,0.718698261057351,1,1,231520000,231640000,37.7157
116,157,0.0400832601730228,0.718701457111277,1,1,231380000,231585000,17.235504
54,150,0.0454502606830085,0.71870341634657,1,1,231070000,231550000,21.569717
130,166,0.0434285662101406,0.718946616457491,1,1,231450000,231630000,19.980167
83,126,0.0388754531658176,0.718964086359532,1,1,231215000,231430000,16.215618
2,53,0.0363740339225704,0.719204632167305,1,1,230810000,231065000,14.577331
28,81,0.0362143449863886,0.719237042495017,1,1,230940000,231205000,14.483924
109,144,0.0443412611284751,0.719246807073763,1,1,231345000,231520000,20.687181
43,94,0.0363595487290428,0.7193528149889,1,1,231015000,231270000,14.5723915
46,110,0.0370875101059898,0.719369548205943,1,1,231030000,231350000,15.061453
15,39,0.0620260795000213,0.719407823699392,1,1,230875000,230995000,37.702587
36,88,0.0361401673674336,0.719463286722999,1,1,230980000,231240000,14.435965
102,151,0.0367924089538152,0.719540524277112,1,1,231310000,231555000,14.832898
25,60,0.0443126640362546,0.719547660507028,1,1,230925000,231100000,20.656446
84,157,0.0387254964889582,0.719629657548521,1,1,231220000,231585000,16.124146
82,117,0.0443032687738229,0.719648827770679,1,1,231210000,231385000,20.641527
144,176,0.047921094380156,0.719747777754429,1,1,231520000,231680000,24.161608
92,163,0.0382592332748515,0.719827942077358,1,1,231260000,231615000,15.810045
103,143,0.0406437411649289,0.719858493099189,1,1,231315000,231515000,17.748234
41,99,0.0367863563985178,0.720134313550915,1,1,231005000,231295000,14.832019
25,52,0.0556089758543056,0.720139892217167,1,1,230925000,231060000,33.106968
27,73,0.0373714666140991,0.720190708685929,1,1,230935000,231165000,15.213001
98,148,0.0364502069123715,0.720207691776566,1,1,231290000,231540000,14.611038
119,163,0.0381098437963299,0.720238567184929,1,1,231395000,231615000,15.716568
88,160,0.0387125012921318,0.720329722146907,1,1,231240000,231600000,16.109337
44,104,0.0368073425798384,0.720444943564666,1,1,231020000,231320000,14.848109
25,62,0.0427154325013886,0.720468359503467,1,1,230925000,231110000,19.466215
23,75,0.0360391844568237,0.720544379815892,1,1,230915000,231175000,14.368633
77,105,0.053736550125603,0.720582640826954,1,1,231185000,231325000,30.406372
9,77,0.0375254873496197,0.720588492199829,1,1,230845000,231185000,15.319906
48,116,0.0375251445751128,0.72059780931362,1,1,231040000,231380000,15.319505
39,96,0.0368016006610811,0.720657153284569,1,1,230995000,231280000,14.840703
85,176,0.0437236936986013,0.720714946013036,1,1,231225000,231680000,20.193987
24,83,0.0367392765806234,0.720734937897663,1,1,230920000,231215000,14.809706
104,153,0.0366882137752698,0.720807635162396,1,1,231320000,231565000,14.767532
115,150,0.0441873076820353,0.720832643656852,1,1,231375000,231550000,20.552456
57,88,0.0489974097905952,0.720858563829718,1,1,231085000,231240000,25.28573
50,82,0.0478179969886746,0.720893311198437,1,1,231050000,231210000,24.017313
82,112,0.050701867780518,0.720981280942615,1,1,231210000,231360000,26.9877
46,80,0.0454590124693269,0.720998766596149,1,1,231030000,231200000,21.576403
17,92,0.0393614323737198,0.721016024091906,1,1,230885000,231260000,16.583342
31,67,0.0432175116668007,0.721068733103532,1,1,230955000,231135000,19.830101
74,109,0.044158008661888,0.721124492673981,1,1,231170000,231345000,20.518457
24,91,0.0372009242326196,0.721176178595222,1,1,230920000,231255000,15.144844
23,50,0.0555161812731624,0.721195174003579,1,1,230915000,231050000,33.048157
31,90,0.036718228861047,0.721209758918485,1,1,230955000,231250000,14.791602
82,156,0.0389916017749766,0.721220055330366,1,1,231210000,231580000,16.293547
52,81,0.0521914228025709,0.72122423296539,1,1,231060000,231205000,28.359026
29,70,0.0399295088970292,0.721240328445779,1,1,230945000,231150000,17.041029
40,120,0.0404929944016207,0.721489850169164,1,1,231000000,231400000,17.61526
129,170,0.0399121465219668,0.721522784276715,1,1,231445000,231650000,17.028736
27,72,0.037498975226335,0.721550453032356,1,1,230935000,231160000,15.303909
41,106,0.0371636767673275,0.721592809274074,1,1,231005000,231330000,15.129598
14,77,0.0370382412598312,0.72159861628419,1,1,230870000,231185000,15.03842
115,152,0.042604506832284,0.72189090696055,1,1,231375000,231560000,19.376078
21,77,0.0367581525317155,0.721979498016118,1,1,230905000,231185000,14.818117
43,98,0.0365973461126219,0.722000266179139,1,1,231015000,231290000,14.693251
7,68,0.0368881267620945,0.722013541662211,1,1,230835000,231140000,14.92044
32,72,0.0404925444680319,0.722040169700875,1,1,230960000,231160000,17.609749
93,123,0.0506043824175193,0.722047731636905,1,1,231265000,231415000,26.84541
78,153,0.039336346892488,0.722073985946388,1,1,231190000,231565000,16.566
20,52,0.0477063397915991,0.722074306007943,1,1,230900000,231060000,23.873589
127,164,0.0425784643353032,0.722206732734436,1,1,231435000,231620000,19.358425
126,166,0.0404756458615525,0.722268138123624,1,1,231430000,231630000,17.603956
118,155,0.0425706684060696,0.722295941532288,1,1,231390000,231575000,19.356852
109,174,0.0371374933483134,0.722318807124359,1,1,231345000,231670000,15.100625
80,88,0.270267504404274,0.722328148272359,1,1,231200000,231240000,76.90226
6,39,0.0463901500107662,0.722379013937415,1,1,230830000,230995000,22.50015
72,100,0.0535693397071794,0.722390173425425,1,1,231160000,231300000,30.129976
6,58,0.0358521197864723,0.722525735682183,1,1,230830000,231090000,14.280459
103,165,0.0368995286745547,0.722544693288642,1,1,231315000,231625000,14.933688
142,175,0.0463509990643157,0.722735647412234,1,1,231510000,231675000,22.45799
121,168,0.0368989961162811,0.722745178043067,1,1,231405000,231640000,14.931761
41,73,0.0476345661813294,0.722799556601593,1,1,231005000,231165000,23.79893
102,173,0.0381744026219221,0.72289272382441,1,1,231310000,231665000,15.749032
53,173,0.0512380011008686,0.722899606435131,1,1,231065000,231665000,27.489107
51,79,0.0535079826014131,0.723004983967113,1,1,231055000,231195000,29.956434
1,40,0.0414716288714502,0.723081660550348,1,1,230805000,231000000,18.503538
73,156,0.0414642127438861,0.723084499590622,1,1,231165000,231580000,18.496407
126,158,0.047603849881195,0.72311082858764,1,1,231430000,231590000,23.76793
93,156,0.036974145561009,0.723162754409088,1,1,231265000,231580000,15.000195
82,111,0.051974022429884,0.723223193360075,1,1,231210000,231355000,28.188091
91,167,0.0394538981316747,0.723247945867569,1,1,231255000,231635000,16.643953
35,81,0.0371219464355991,0.723251768779372,1,1,230975000,231205000,15.090423
118,152,0.0452448291629792,0.723294429610144,1,1,231390000,231560000,21.374155
4,74,0.0380287179860214,0.723303894430042,1,1,230820000,231170000,15.67663
